Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Day,Order_Month,Order_Year,Ship_Day,Ship_Month,Ship_Year,Shipping_Delay,Profit_Margin
7413,Ca-2017-121125,2017-05-30,2017-03-06,Standard Class,Mg-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,Tec-Ac-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,35.36,2,0.2,-3.09,30,May,2017,6,March,2017,-85,-0.09
7414,Ca-2017-121125,2017-05-30,2017-03-06,Standard Class,Mg-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,Fur-Fu-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,0.2,-0.34,30,May,2017,6,March,2017,-85,-0.03
7415,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Fur-Ch-10004287,Furniture,Chairs,Safco Arco Folding Chair,386.68,2,0.3,-5.52,13,March,2016,15,March,2016,2,-0.01
7416,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ac-10000474,Technology,Accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,379.96,5,0.2,47.5,13,March,2016,15,March,2016,2,0.13
7417,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ph-10001494,Technology,Phones,Polycom Cx600 Ip Phone Voip Phone,539.91,3,0.4,-116.98,13,March,2016,15,March,2016,2,-0.22
7418,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Pa-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" X 8 1/2""",41.24,5,0.2,13.92,13,March,2016,15,March,2016,2,0.34
7419,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10004318,Office Supplies,Binders,Ibico Eb-19 Dual Function Manual Binding System,51.9,1,0.7,-41.52,13,March,2016,15,March,2016,2,-0.8
7420,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-St-10002574,Office Supplies,Storage,"Safco Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,13,March,2016,15,March,2016,2,-0.25
7421,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10002353,Office Supplies,Binders,Gbc Velobind Cover Sets,23.16,5,0.7,-15.44,13,March,2016,15,March,2016,2,-0.67
7422,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-St-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.37,13,March,2016,15,March,2016,2,-0.23
7423,Us-2016-114013,2016-03-13,2016-03-15,Second Class,Sc-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ma-10001148,Technology,Machines,Okidata Mb491 Multifunction Printer,449.1,3,0.7,-643.71,13,March,2016,15,March,2016,2,-1.43
7424,Ca-2017-135069,2017-10-04,2017-04-14,Standard Class,Bs-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Off-Ap-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector With Fax/Modem Protection,195.1,4,0.2,21.95,4,October,2017,14,April,2017,-173,0.11
7425,Ca-2017-135069,2017-10-04,2017-04-14,Standard Class,Bs-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Fur-Fu-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.67,3,0.2,6.42,4,October,2017,14,April,2017,-173,0.18
7426,Ca-2016-101693,2016-06-25,2016-06-27,Second Class,Lc-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,Fur-Ch-10001146,Furniture,Chairs,"Global Value Mid-Back Manager'S Chair, Gray",85.25,2,0.3,-6.09,25,June,2016,27,June,2016,2,-0.07
7427,Ca-2016-101693,2016-06-25,2016-06-27,Second Class,Lc-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,Fur-Fu-10003919,Furniture,Furnishings,Eldon Executive Woodline Ii Cherry Finish Desk Accessories,32.71,2,0.6,-26.17,25,June,2016,27,June,2016,2,-0.8
7428,Us-2014-164763,2014-03-17,2014-03-21,Standard Class,Mh-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,Off-Bi-10000605,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Executive Red",11.43,3,0.0,5.37,17,March,2014,21,March,2014,4,0.47
7429,Us-2014-164763,2014-03-17,2014-03-21,Standard Class,Mh-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,Off-Bi-10000309,Office Supplies,Binders,"Gbc Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.92,17,March,2014,21,March,2014,4,0.49
7430,Us-2014-164763,2014-03-17,2014-03-21,Standard Class,Mh-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,Off-Pa-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.35,17,March,2014,21,March,2014,4,0.49
7431,Us-2014-164763,2014-03-17,2014-03-21,Standard Class,Mh-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,Off-Pa-10003063,Office Supplies,Paper,Ecotones Memo Sheets,16.0,4,0.0,7.68,17,March,2014,21,March,2014,4,0.48
7432,Us-2014-164763,2014-03-17,2014-03-21,Standard Class,Mh-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,Off-Ap-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.49,17,March,2014,21,March,2014,4,0.26
7433,Ca-2014-161249,2014-09-08,2014-08-13,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,Off-Fa-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.46,3,0.2,-0.95,8,September,2014,13,August,2014,-26,-0.21
7434,Ca-2014-161249,2014-09-08,2014-08-13,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,Off-Bi-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.35,5,0.7,-6.54,8,September,2014,13,August,2014,-26,-0.7
7435,Ca-2015-148180,2015-07-26,2015-07-31,Standard Class,Bp-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,Off-Bi-10000605,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Executive Red",9.14,3,0.2,3.09,26,July,2015,31,July,2015,5,0.34
7436,Ca-2015-148180,2015-07-26,2015-07-31,Standard Class,Bp-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,Off-Bi-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6,0.2,8.39,26,July,2015,31,July,2015,5,0.36
7437,Ca-2015-148180,2015-07-26,2015-07-31,Standard Class,Bp-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,Off-Ar-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.79,26,July,2015,31,July,2015,5,0.26
7438,Ca-2014-165568,2014-02-15,2014-02-19,Standard Class,Bf-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,21.36,5,0.2,7.21,15,February,2014,19,February,2014,4,0.34
7439,Ca-2015-145457,2015-03-24,2015-03-27,Second Class,Cp-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,Fur-Fu-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.13,24,March,2015,27,March,2015,3,0.28
7440,Us-2017-163657,2017-02-09,2017-06-09,Standard Class,Jl-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,Off-Bi-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.55,9,February,2017,9,June,2017,120,0.35
7441,Us-2017-163657,2017-02-09,2017-06-09,Standard Class,Jl-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,Fur-Ta-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.53,2,0.2,-2.96,9,February,2017,9,June,2017,120,-0.01
7442,Ca-2015-120446,2015-11-16,2015-11-18,First Class,Jg-15805,John Grady,Corporate,United States,San Diego,California,92105,West,Off-La-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.69,16,November,2015,18,November,2015,2,0.46
7443,Ca-2014-109932,2014-09-12,2014-11-12,First Class,Vp-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,Off-Pa-10001804,Office Supplies,Paper,Xerox 195,10.69,2,0.2,3.74,12,September,2014,12,November,2014,61,0.35
7444,Ca-2014-109932,2014-09-12,2014-11-12,First Class,Vp-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,Off-St-10000036,Office Supplies,Storage,"Recycled Data-Pak For Archival Bound Computer Printouts, 12-1/2 X 12-1/2 X 16",237.1,3,0.2,20.75,12,September,2014,12,November,2014,61,0.09
7445,Ca-2017-127474,2017-03-02,2017-07-02,Second Class,Rd-19810,Ross Devincentis,Home Office,United States,Chicago,Illinois,60610,Central,Off-Pa-10001166,Office Supplies,Paper,Xerox 2,5.18,1,0.2,1.81,2,March,2017,2,July,2017,122,0.35
7446,Ca-2017-127474,2017-03-02,2017-07-02,Second Class,Rd-19810,Ross Devincentis,Home Office,United States,Chicago,Illinois,60610,Central,Off-Pa-10001033,Office Supplies,Paper,Xerox 1893,65.58,2,0.2,23.77,2,March,2017,2,July,2017,122,0.36
7447,Ca-2017-127474,2017-03-02,2017-07-02,Second Class,Rd-19810,Ross Devincentis,Home Office,United States,Chicago,Illinois,60610,Central,Fur-Fu-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats For Medium Pile Carpets,22.2,1,0.6,-26.08,2,March,2017,2,July,2017,122,-1.17
7448,Ca-2017-127474,2017-03-02,2017-07-02,Second Class,Rd-19810,Ross Devincentis,Home Office,United States,Chicago,Illinois,60610,Central,Off-Pa-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,2,March,2017,2,July,2017,122,0.35
7449,Ca-2017-115448,2017-11-11,2017-11-14,First Class,Mh-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,Fur-Fu-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.45,11,November,2017,14,November,2017,3,0.16
7450,Ca-2017-105669,2017-09-17,2017-09-22,Second Class,Sj-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,Off-Ar-10000390,Office Supplies,Art,Newell Chalk Holder,9.91,3,0.2,3.22,17,September,2017,22,September,2017,5,0.32
7451,Ca-2017-105669,2017-09-17,2017-09-22,Second Class,Sj-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,Fur-Ch-10003774,Furniture,Chairs,"Global Wood Trimmed Manager'S Task Chair, Khaki",318.43,5,0.3,-77.33,17,September,2017,22,September,2017,5,-0.24
7452,Ca-2017-105669,2017-09-17,2017-09-22,Second Class,Sj-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,Off-Bi-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool For Ring Binders,5.8,5,0.8,-10.15,17,September,2017,22,September,2017,5,-1.75
7453,Ca-2017-105669,2017-09-17,2017-09-22,Second Class,Sj-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,Tec-Ph-10002415,Technology,Phones,Polycom Voicestation 500 Conference Phone,1415.76,6,0.2,88.48,17,September,2017,22,September,2017,5,0.06
7454,Ca-2017-134796,2017-06-25,2017-01-07,Standard Class,Fm-14380,Fred Mcmath,Consumer,United States,Bolingbrook,Illinois,60440,Central,Tec-Ph-10003505,Technology,Phones,Geemarc Amplipower60,148.48,2,0.2,16.7,25,June,2017,7,January,2017,-169,0.11
7455,Ca-2016-137743,2016-07-30,2016-04-08,Standard Class,Kh-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Off-La-10003663,Office Supplies,Labels,Avery 498,9.25,4,0.2,3.12,30,July,2016,8,April,2016,-113,0.34
7456,Ca-2016-137743,2016-07-30,2016-04-08,Standard Class,Kh-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Off-St-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers With Coat Rack,1036.62,2,0.2,51.83,30,July,2016,8,April,2016,-113,0.05
7457,Ca-2015-137974,2015-04-16,2015-04-18,First Class,Ll-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,Tec-Ph-10002033,Technology,Phones,Konftel 250 Conference Phone - Charcoal Black,569.64,2,0.0,148.11,16,April,2015,18,April,2015,2,0.26
7458,Ca-2015-137974,2015-04-16,2015-04-18,First Class,Ll-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,Off-Bi-10001036,Office Supplies,Binders,Cardinal Easyopen D-Ring Binders,9.14,1,0.0,4.57,16,April,2015,18,April,2015,2,0.5
7459,Ca-2015-137974,2015-04-16,2015-04-18,First Class,Ll-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,Fur-Fu-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.69,16,April,2015,18,April,2015,2,0.1
7460,Ca-2015-137974,2015-04-16,2015-04-18,First Class,Ll-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,Fur-Bo-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.58,16,April,2015,18,April,2015,2,0.24
7461,Us-2015-136987,2015-11-04,2015-04-14,Second Class,Ar-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,Tec-Co-10001943,Technology,Copiers,Canon Pc-428 Personal Copier,639.97,4,0.2,215.99,4,November,2015,14,April,2015,-204,0.34
7462,Us-2015-136987,2015-11-04,2015-04-14,Second Class,Ar-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10003127,Office Supplies,Paper,Easy-Staple Paper,52.76,2,0.0,24.27,4,November,2015,14,April,2015,-204,0.46
7463,Ca-2015-138485,2015-02-27,2015-01-03,Second Class,Np-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,Tec-Ac-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.84,27,February,2015,3,January,2015,-55,0.15
7464,Ca-2016-103709,2016-08-09,2016-09-15,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,Off-Ar-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,9,August,2016,15,September,2016,37,0.25
7465,Ca-2016-103709,2016-08-09,2016-09-15,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,Off-Pa-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.41,9,August,2016,15,September,2016,37,0.45
7466,Ca-2016-103709,2016-08-09,2016-09-15,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,Off-St-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.44,9,August,2016,15,September,2016,37,0.25
7467,Ca-2016-138282,2016-05-19,2016-05-23,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,Off-Ap-10001366,Office Supplies,Appliances,Staple Holder,87.84,8,0.0,23.72,19,May,2016,23,May,2016,4,0.27
7468,Ca-2017-148985,2017-11-11,2017-11-15,Second Class,Tb-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,Fur-Fu-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.87,11,November,2017,15,November,2017,4,0.34
7469,Ca-2014-138100,2014-09-15,2014-09-20,Standard Class,Aa-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,Off-Pa-10000349,Office Supplies,Paper,Easy-Staple Paper,14.94,3,0.0,7.02,15,September,2014,20,September,2014,5,0.47
7470,Ca-2014-138100,2014-09-15,2014-09-20,Standard Class,Aa-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,Fur-Fu-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.26,15,September,2014,20,September,2014,5,0.43
7471,Ca-2015-100734,2015-09-15,2015-09-20,Standard Class,Ac-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Off-Bi-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,3.58,4,0.7,-2.86,15,September,2015,20,September,2015,5,-0.8
7472,Ca-2015-100734,2015-09-15,2015-09-20,Standard Class,Ac-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Off-St-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",147.18,2,0.2,-29.44,15,September,2015,20,September,2015,5,-0.2
7473,Ca-2016-139997,2016-01-07,2016-03-07,First Class,Em-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,Tec-Co-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.0,449.98,7,January,2016,7,March,2016,60,0.3
7474,Ca-2016-109652,2016-10-04,2016-04-15,Standard Class,Qj-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,Off-Ar-10000034,Office Supplies,Art,"Bic Brite Liner Grip Highlighters, Assorted, 5/Pack",13.57,4,0.2,3.22,4,October,2016,15,April,2016,-172,0.24
7475,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,2573.82,9,0.0,746.41,1,June,2014,1,October,2014,122,0.29
7476,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Off-Bi-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.49,1,June,2014,1,October,2014,122,0.45
7477,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Off-Ar-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.48,1,June,2014,1,October,2014,122,0.27
7478,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Tec-Ph-10004977,Technology,Phones,Ge 30524Ee4,391.98,2,0.0,113.67,1,June,2014,1,October,2014,122,0.29
7479,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Tec-Ph-10004539,Technology,Phones,Wireless Extenders Zboost Yx545 Soho Signal Booster,755.96,4,0.0,204.11,1,June,2014,1,October,2014,122,0.27
7480,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Off-Fa-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.31,1,June,2014,1,October,2014,122,0.01
7481,Ca-2014-167199,2014-06-01,2014-10-01,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Off-Pa-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.01,1,June,2014,1,October,2014,122,0.46
7482,Ca-2016-124583,2016-01-09,2016-03-09,Second Class,Lb-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,Off-En-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.75,9,January,2016,9,March,2016,60,0.45
7483,Ca-2014-113964,2014-09-23,2014-09-30,Standard Class,Jp-16135,Julie Prescott,Home Office,United States,New York City,New York,10011,East,Off-Bi-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.46,4,0.2,6.92,23,September,2014,30,September,2014,7,0.37
7484,Ca-2014-129938,2014-12-15,2014-12-17,Second Class,Eb-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Fur-Ch-10003774,Furniture,Chairs,"Global Wood Trimmed Manager'S Task Chair, Khaki",445.8,7,0.3,-108.27,15,December,2014,17,December,2014,2,-0.24
7485,Ca-2017-135111,2017-12-28,2018-02-01,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,Off-Ar-10004707,Office Supplies,Art,Staples In Misc. Colors,2.48,1,0.0,0.87,28,December,2017,1,February,2018,35,0.35
7486,Ca-2017-135111,2017-12-28,2018-02-01,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,Off-Bi-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.69,28,December,2017,1,February,2018,35,0.49
7487,Us-2015-134558,2015-12-19,2015-12-24,Second Class,Pm-19135,Peter Mcvee,Home Office,United States,Dover,New Hampshire,3820,East,Off-Pa-10001184,Office Supplies,Paper,Xerox 1903,29.9,5,0.0,14.65,19,December,2015,24,December,2015,5,0.49
